304	 1606281
305	 1344138
306	 1720971
307	 606860
308	 90762
309	 90766
310	 2015881
311	 90768
312	 90769
313	 2212492
314	 2335371
315	 2892433
316	 1630870
317	 90775
318	 2114199
319	 844442
320	 90779
321	 1368734
322	 1016485
323	 90791
324	 1508007
325	 1106601
326	 1999530
327	 90794
328	 1114799
329	 2286255
330	 90802
331	 1073843
332	 1131186
333	 90807
334	 1950396
335	 1319621
336	 1327819
337	 901836
338	 1786575
339	 90832
340	 967382
341	 819926
342	 1327832
343	 1647321
344	 1524444
345	 90846
346	 1245920
347	 860900
348	 90852
349	 1565416
350	 2908905
351	 787180
352	 2720492
353	 1385200
354	 90865
355	 1139442
356	 1393397
357	 1827573
358	 90870
359	 852729
360	 1409785
361	 1499899
362	 90877
363	 402175
364	 90884
365	 1540868
366	 90888
367	 1622793
368	 1573642
369	 90898
370	 2876180
371	 90902
372	 1573655
373	 90906
374	 1401628
375	 1155870
376	 90910
377	 860960
378	 1434404
379	 1729317
380	 2081576
381	 90920
382	 1712939
383	 90924
384	 1229613
385	 615215
386	 90927
387	 90929
388	 2728752
389	 2204467
390	 1835829
391	 1753911
392	 2245435
393	 90950
394	 90951
395	 90952
396	 90954
397	 844622
398	 2048846
399	 394064
400	 2540370
401	 1835861
402	 90966
403	 90968
404	 90972
405	 90976
406	 2171745
407	 1696613
408	 1745768
409	 1180525
410	 1467246
411	 1819504
412	 90995
413	 90996
414	 1344372
415	 91000
416	 91001
417	 2581370
418	 1385339
419	 1221500
420	 1385346
421	 1155972
422	 1311639
423	 1409943
424	 189338
425	 91035
426	 1713051
427	 91037
428	 2171803
429	 91039
430	 525218
431	 2171811
432	 1598373
433	 91046
434	 2843557
435	 91049
436	 2081711
437	 91056
438	 1344433
439	 91065
440	 1622970
441	 1467324
442	 1262527
443	 115649
444	 1909700
445	 91078
446	 828362
447	 861130
448	 91084
449	 1713099
450	 205772
451	 1344463
452	 91085
453	 91091
454	 1713110
455	 91094
456	 1541080
457	 2859990
458	 1450970
459	 2180061
460	 2597856
461	 91105
462	 943073
463	 1762275
464	 2982880
465	 246757
466	 1262566
467	 1311717
468	 1549286
469	 181226
470	 861163
471	 852976
472	 1557497
473	 2171898
474	 3007483
475	 2352125
476	 91135
477	 1319937
478	 91137
479	 91139
480	 861187
481	 1885187
482	 1565703
483	 1311752
484	 1442825
485	 246791
486	 992271
487	 91153
488	 1680403
489	 91158
490	 1328155
491	 1442844
492	 91165
493	 91168
494	 1942564
495	 2278436
496	 1467430
497	 99368
498	 2212904
499	 1328172
500	 1983533
501	 246832
502	 91187
503	 91188
504	 1934394
505	 615483
506	 2761792
507	 2303042
508	 1721411
509	 91207
510	 91209
511	 2171980
512	 2352204
513	 91217
514	 1942612
515	 771157
516	 738390
517	 2049110
518	 91220
519	 2794580
520	 1631323
521	 1705052
522	 91229
523	 1631325
524	 2376795
525	 1721440
526	 156768
527	 1877090
528	 1746015
529	 91236
530	 91237
531	 1328230
532	 1713252
533	 443495
534	 91240
535	 2712676
536	 91248
537	 2229360
538	 91252
539	 1516661
540	 1721465
541	 869498
542	 91258
543	 2131071
544	 672897
545	 91266
546	 91272
547	 91273
548	 91275
549	 1721485
550	 91281
551	 91284
552	 2581653
553	 1172630
554	 91293
555	 91300
556	 91301
557	 1262759
558	 1729704
559	 91305
560	 1803434
561	 328875
562	 91308
563	 91309
564	 1057967
565	 1320111
566	 115889
567	 91314
568	 91315
569	 91316
570	 91317
571	 1647800
572	 91323
573	 1590460
574	 2311361
575	 2335937
576	 91331
577	 1623235
578	 91333
579	 91334
580	 1565893
581	 91336
582	 1918153
583	 107721
584	 2049224
585	 2122956
586	 91341
587	 1451214
588	 1901775
589	 1180880
590	 91347
591	 1205459
592	 1049815
593	 1058010
594	 91355
595	 1320165
596	 91367
597	 1631464
598	 91372
599	 894191
600	 91379
601	 91380
602	 853240
603	 91384
604	 1197307
605	 1049852
606	 1615107
607	 2499844
608	 1918217
609	 91406
610	 91411
611	 2270484
612	 2098456
613	 894233
614	 2827545
615	 91421
616	 1230113
617	 1893665
618	 2663722
619	 1328428
620	 230716
621	 2663744
622	 1467713
623	 2753858
624	 91463
625	 91467
626	 2549068
627	 2032979
628	 91475
629	 91478
630	 1320284
631	 91485
632	 1066334
633	 91487
634	 1819997
635	 1967452
636	 2844001
637	 828771
638	 279911
639	 91499
640	 91503
641	 1361269
642	 1426806
643	 91513
644	 2516347
645	 91516
646	 91519
647	 394625
648	 91524
649	 91526
650	 91531
651	 1623435
652	 2565515
653	 91534
654	 2483598
655	 2368914
656	 91543
657	 91545
658	 91547
659	 2663839
660	 91561
661	 1746350
662	 1885616
663	 1754549
664	 763318
665	 1361335
666	 91580
667	 91582
668	 1828290
669	 2221508
670	 615877
671	 91589
672	 91595
673	 1041870
674	 91599
675	 91601
676	 91608
677	 91609
678	 91611
679	 91616
680	 91618
681	 91620
682	 91623
683	 91624
684	 402923
685	 91630
686	 1697263
687	 91633
688	 2049522
689	 2180596
690	 1762806
691	 91640
692	 91641
693	 1197562
694	 943611
695	 1885691
696	 1353213
697	 2369017
698	 1058305
699	 1975810
700	 1132045
701	 1754637
702	 1230352
703	 91666
704	 2778645
705	 2565654
706	 2082327
707	 91672
708	 2991640
709	 2098715
710	 91676
711	 1312283
712	 2385437
713	 91679
714	 2172447
715	 91682
716	 91688
717	 91689
718	 1648171
719	 1050157
720	 1254962
721	 1738291
722	 1058356
723	 1812020
724	 280122
725	 1508922
726	 1902138
727	 2598459
728	 2041410
729	 1549897
730	 1427019
731	 91724
732	 1484365
733	 2868811
734	 1828435
735	 91732
736	 91739
737	 91740
738	 1721949
739	 91742
740	 312923
741	 1377889
742	 91746
743	 1893988
744	 124516
745	 2303588
746	 91751
747	 1828458
748	 755307
749	 91759
750	 1058418
751	 2778742
752	 231035
753	 91772
754	 2467457
755	 1681028
756	 2098822
757	 91783
758	 1984136
759	 1255049
760	 91786
761	 2778760
762	 910989
763	 2385549
764	 2795154
765	 91803
766	 263839
767	 2025120
768	 2811559
769	 91818
770	 861869
771	 91825
772	 1918642
773	 91827
774	 1951413
775	 2500278
776	 1337020
777	 1500861
778	 91838
779	 91839
780	 91841
781	 820931
782	 1959619
783	 1197766
784	 2811591
785	 91852
786	 1861328
787	 91858
788	 91862
789	 91863
790	 2754264
791	 91866
792	 304858
793	 2197211
794	 91869
795	 1165028
796	 1722086
797	 2033382
798	 91883
799	 91886
800	 1263343
801	 1517298
802	 91892
803	 91897
804	 91903
805	 1427212
806	 1140493
807	 91918
808	 1517324
809	 91919
810	 91923
811	 91924
812	 2197269
813	 2467605
814	 575275
815	 91948
816	 1623853
817	 1976110
818	 837428
819	 1271606
820	 1394486
821	 1771323
822	 2311996
823	 1640253
824	 1042240
825	 91971
826	 91973
827	 91976
828	 1271625
829	 91979
830	 1836876
831	 1722187
832	 108366
833	 91982
834	 2139983
835	 91985
836	 2467661
837	 1140567
838	 1296215
839	 1255258
840	 91995
841	 526172
842	 2213725
843	 1361760
844	 468833
845	 1689450
846	 92011
847	 92012
848	 92014
849	 92017
850	 1664882
851	 812917
852	 1976181
853	 92024
854	 92027
855	 92033
856	 92034
857	 2295685
858	 92040
859	 305033
860	 1894281
861	 894860
862	 2221968
863	 92049
864	 92051
865	 2082708
866	 92054
867	 92057
868	 92058
869	 477086
870	 1107872
871	 1255340
872	 92078
873	 2910127
874	 1288113
875	 92082
876	 92081
877	 92084
878	 886706
879	 1279930
880	 1501114
881	 92091
882	 2140093
883	 288702
884	 92095
885	 1107904
886	 1845183
887	 1959876
888	 337861
889	 2058182
890	 92104
891	 92105
892	 550858
893	 92107
894	 2402253
895	 1427407
896	 1525711
897	 92113
898	 1558481
899	 108498
900	 1886162
901	 2607063
902	 92122
903	 1746908
904	 92126
905	 1583071
906	 92132
907	 2861030
908	 215017
909	 92138
910	 1337324
911	 92144
912	 1386481
913	 2639859
914	 92151
915	 1099768
916	 92152
917	 288762
918	 575484
919	 92158
920	 92162
921	 92163
922	 1067011
923	 1583107
924	 1452038
925	 329737
926	 1935370
927	 92174
928	 2729998
929	 1935379
930	 1386516
931	 92180
932	 92186
933	 1353762
934	 92201
935	 92203
936	 1050668
937	 92207
938	 542767
939	 2877491
940	 92213
941	 1746997
942	 1206329
943	 1435706
944	 1886267
945	 2000953
946	 1878077
947	 2410555
948	 223297
949	 1280068
950	 92229
951	 92234
952	 1550412
953	 92237
954	 92238
955	 92242
956	 2877523
957	 2132053
958	 92247
959	 92249
960	 92252
961	 1108061
962	 92253
963	 92255
964	 256096
965	 92257
966	 92256
967	 2361436
968	 92260
969	 1370212
970	 2263149
971	 92273
972	 2779249
973	 92275
974	 1820789
975	 92283
976	 92285
977	 2123902
978	 92288
979	 1067139
980	 92291
981	 92295
982	 92297
983	 2132105
984	 641165
985	 862350
986	 592021
987	 2402453
988	 92311
989	 2762902
990	 92313
991	 2754713
992	 92317
993	 469152
994	 1116325
995	 2893992
996	 92329
997	 92337
998	 182450
999	 92338
1000	 1394868
1001	 92344
1002	 92346
1003	 2869436
1004	 1067197
1005	 1394878
1006	 92353
1007	 2238659
1008	 92356
1009	 92359
1010	 2312391
1011	 870601
1012	 92363
1013	 92371
1014	 92373
1015	 92374
1016	 1386711
1017	 2222293
1018	 944351
1019	 1140961
1020	 1779937
1021	 1525987
1022	 1960161
1023	 2025699
1024	 1689830
1025	 2525417
1026	 1460458
1027	 2885866
1028	 1640685
1029	 805102
1030	 92399
1031	 2107629
1032	 92403
1033	 1157364
1034	 92405
1035	 1222899
1036	 1845491
1037	 2140404
1038	 1706233
1039	 182525
1040	 100607
1041	 2017536
1042	 92417
1043	 2590979
1044	 559365
1045	 1845509
1046	 92422
1047	 2402565
1048	 92425
1049	 1878281
1050	 1386763
1051	 1067275
1052	 92427
1053	 1984777
1054	 1296663
1055	 2410776
1056	 1567002
1057	 1386780
1058	 2189597
1059	 2418973
1060	 1665311
1061	 92450
1062	 92454
1063	 92457
1064	 2050346
1065	 1124653
1066	 1403184
1067	 2132277
1068	 92470
1069	 1403190
1070	 92472
1071	 92473
1072	 92474
1073	 551227
1074	 1509687
1075	 1427767
1076	 2672962
1077	 1919301
1078	 362824
1079	 92491
1080	 92494
1081	 797006
1082	 92503
1083	 92505
1084	 92507
1085	 92508
1086	 92509
1087	 2541915
1088	 870752
1089	 92513
1090	 92515
1091	 1452387
1092	 92517
1093	 174438
1094	 92518
1095	 1452392
1096	 92521
1097	 1386858
1098	 1755498
1099	 1706348
1100	 92525
1101	 1214832
1102	 92530
1103	 985460
1104	 2140540
1105	 2787710
1106	 92545
1107	 1255810
1108	 92555
1109	 92558
1110	 92559
1111	 1681807
1112	 1829264
1113	 92562
1114	 92563
1115	 1182097
1116	 92576
1117	 1616290
1118	 92578
1119	 92583
1120	 1829288
1121	 1747372
1122	 985518
1123	 625072
1124	 92597
1125	 92598
1126	 92608
1127	 92609
1128	 2214340
1129	 772549
1130	 92614
1131	 2582983
1132	 92618
1133	 2451918
1134	 92628
1135	 1255892
1136	 895447
1137	 92631
1138	 92635
1139	 1141215
1140	 1657313
1141	 1542626
1142	 1206753
1143	 92646
1144	 567784
1145	 1386989
1146	 92654
1147	 1706478
1148	 92658
1149	 1395186
1150	 1681906
1151	 92661
1152	 1862134
1153	 1665527
1154	 1550840
1155	 92663
1156	 2017785
1157	 92667
1158	 92669
1159	 2681344
1160	 92674
1161	 1722882
1162	 1444356
1163	 2927107
1164	 92678
1165	 1944071
1166	 92679
1167	 92684
1168	 92691
1169	 363029
1170	 92696
1171	 2894362
1172	 993819
1173	 1329698
1174	 92713
1175	 92715
1176	 92716
1177	 92718
1178	 2148912
1179	 1665586
1180	 1714739
1181	 92724
1182	 92725
1183	 92722
1184	 854583
1185	 92728
1186	 92730
1187	 1354302
1188	 92736
1189	 92740
1190	 92742
1191	 363079
1192	 92747
1193	 1247819
1194	 1116749
1195	 92754
1196	 1133140
1197	 1985108
1198	 2951768
1199	 2026075
1200	 1370716
1201	 92765
1202	 92766
1203	 1518176
1204	 1403489
1205	 92770
1206	 1837672
1207	 92779
1208	 92786
1209	 92787
1210	 92791
1211	 1247864
1212	 92798
1213	 2853502
1214	 92800
1215	 2034305
1216	 92802
1217	 764547
1218	 92804
1219	 1854085
1220	 92806
1221	 576135
1222	 2116232
1223	 1575561
1224	 1075851
1225	 92812
1226	 92814
1227	 2140814
1228	 92818
1229	 2935443
1230	 92820
1231	 1723031
1232	 1403546
1233	 92826
1234	 2247327
1235	 92834
1236	 2255531
1237	 1370799
1238	 92851
1239	 92852
1240	 1452725
1241	 1649336
1242	 92857
1243	 1551033
1244	 174779
1245	 92860
1246	 92861
1247	 92858
1248	 2755257
1249	 1100482
1250	 1419973
1251	 92869
1252	 1960646
1253	 92875
1254	 1575629
1255	 363216
1256	 92891
1257	 92897
1258	 92903
1259	 1370861
1260	 92909
1261	 92911
1262	 1895149
1263	 1321711
1264	 92914
1265	 2255602
1266	 92917
1267	 1420022
1268	 1575673
1269	 1116922
1270	 1731330
1271	 92932
1272	 944904
1273	 92936
1274	 1837833
1275	 1846027
1276	 1616653
1277	 1444622
1278	 92945
1279	 502545
1280	 1731349
1281	 2099994
1282	 92955
1283	 1297181
1284	 92958
1285	 92960
1286	 502560
1287	 969506
1288	 2394915
1289	 92969
1290	 92973
1291	 2878260
1292	 2714421
1293	 92988
1294	 756541
1295	 1116990
1296	 977727
1297	 92991
1298	 854846
1299	 633664
1300	 92999
1301	 887628
1302	 2665293
1303	 1362767
1304	 93011
1305	 1755989
1306	 2255701
1307	 1141610
1308	 1403754
1309	 1780586
1310	 93037
1311	 437103
1312	 93040
1313	 1682289
1314	 93042
1315	 1837950
1316	 93054
1317	 1108864
1318	 93057
1319	 1543043
1320	 740228
1321	 93059
1322	 2550659
1323	 2624389
1324	 93067
1325	 1780620
1326	 93072
1327	 969627
1328	 764833
1329	 2141093
1330	 1346471
1331	 707496
1332	 1190828
1333	 1813421
1334	 1911730
1335	 1493942
1336	 1469367
1337	 2010043
1338	 887741
1339	 2313150
1340	 1764288
1341	 2100172
1342	 2558926
1343	 1297360
1344	 2821072
1345	 2788308
1346	 232409
1347	 1633241
1348	 125916
1349	 1264609
1350	 2280417
1351	 2010083
1352	 1321980
1353	 347140
1354	 2075653
1355	 1264647
1356	 2280455
1357	 1362974
1358	 1428533
1359	 2255925
1360	 2690104
1361	 2108474
1362	 2034747
1363	 1518657
1364	 2534472
1365	 1207388
1366	 2411612
1367	 2813024
1368	 478310
1369	 863338
1370	 1789034
1371	 2862190
1372	 1387636
1373	 1010808
1374	 1698942
1375	 486528
1376	 1404033
1377	 1494146
1378	 1264775
1379	 1920136
1380	 1453205
1381	 306326
1382	 1412249
1383	 847004
1384	 2657443
1385	 928932
1386	 724133
1387	 126123
1388	 1723575
1389	 2157752
1390	 1739961
1391	 1346746
1392	 1649860
1393	 183493
1394	 2895048
1395	 855241
1396	 2804942
1397	 2378967
1398	 1551579
1399	 1207519
1400	 1510624
1401	 2231526
1402	 1699051
1403	 838899
1404	 855286
1405	 2532548
1406	 2313468
1407	 126210
1408	 1109253
1409	 1928453
1410	 1551623
1411	 2534665
1412	 2551049
1413	 2100494
1414	 1797396
1415	 2649366
1416	 1551639
1417	 773406
1418	 1183008
1419	 2223392
1420	 453924
1421	 1871144
1422	 1174834
1423	 1903926
1424	 1518917
1425	 1150283
1426	 298319
1427	 2207055
1428	 830810
1429	 593246
1430	 765283
1431	 257381
1432	 863589
1433	 298343
1434	 413031
1435	 920937
1436	 1731957
1437	 2166134
1438	 1314168
1439	 658814
1440	 945535
1441	 2141568
1442	 1617285
1443	 1314182
1444	 2510214
1445	 1838472
1446	 585097
1447	 1928589
1448	 830862
1449	 1125776
1450	 1650065
1451	 1502610
1452	 1633681
1453	 970132
1454	 1617304
1455	 1338777
1456	 1125786
1457	 1953178
1458	 1396127
1459	 961951
1460	 2166175
1461	 1961378
1462	 2657703
1463	 1936819
1464	 1666487
1465	 1732030
1466	 1904066
1467	 1945027
1468	 1502664
1469	 2190795
1470	 2117089
1471	 1707490
1472	 2149857
1473	 1355237
1474	 2493927
1475	 1297898
1476	 1297899
1477	 2403828
1478	 2592244
1479	 2223623
1480	 2534926
1481	 396815
1482	 642582
1483	 1904151
1484	 93729
1485	 1797666
1486	 2199075
1487	 1707557
1488	 863785
1489	 781871
1490	 1371702
1491	 1535548
1492	 585277
1493	 2199102
1494	 126529
1495	 855625
1496	 1175117
1497	 2559568
1498	 1338964
1499	 405079
1500	 1429079
1501	 847447
1502	 1683033
1503	 2772572
1504	 2412130
1505	 527974
1506	 1740391
1507	 2453100
1508	 167534
1509	 1257070
1510	 421498
1511	 2363005
1512	 192126
1513	 1560190
1514	 2166399
1515	 2330239
1516	 1379974
1517	 1822348
1518	 1339021
1519	 601741
1520	 2043537
1521	 1896086
1522	 863895
1523	 1150618
1524	 1535643
1525	 2174619
1526	 2100894
1527	 1904289
1528	 1920675
1529	 1822372
1530	 2133667
1531	 2141863
1532	 2674349
1533	 1724083
1534	 1339071
1535	 1732289
1536	 2379460
1537	 1502917
1538	 2150086
1539	 1093328
1540	 1994457
1541	 1502957
1542	 1978095
1543	 1396466
1544	 2952947
1545	 2207476
1546	 1879801
1547	 413436
1548	 159486
1549	 1003263
1550	 1519359
1551	 93953
1552	 2518785
1553	 2879236
1554	 1257221
1555	 1257223
1556	 1601292
1557	 2158350
1558	 1371920
1559	 1339155
1560	 855830
1561	 1830681
1562	 1339162
1563	 2027289
1564	 2330393
1565	 1683231
1566	 1978149
1567	 1462055
1568	 1756967
1569	 1355561
1570	 2035495
1571	 347949
1572	 2551601
1573	 1339190
1574	 1412925
1575	 864063
1576	 2182981
1577	 692039
1578	 2166600
1579	 85837
1580	 1199952
1581	 462679
1582	 1994585
1583	 765787
1584	 298843
1585	 85854
1586	 2232159
1587	 85857
1588	 1052514
1589	 2043750
1590	 855911
1591	 2887528
1592	 85867
1593	 2248556
1594	 85869
1595	 2674540
1596	 85871
1597	 446320
1598	 85873
1599	 585585
1600	 2002805
1601	 85881
1602	 1486721
1603	 2412418
1604	 2199431
1605	 2576265
1606	 1552266
1607	 1314701
1608	 864144
1609	 85909
1610	 2568085
1611	 1191834
1612	 1396635
1613	 2445212
1614	 1191837
1615	 1896354
1616	 831395
1617	 602022
1618	 1208230
1619	 85928
1620	 815017
1621	 85931
1622	 2002861
1623	 1666991
1624	 85939
1625	 85941
1626	 85948
1627	 2854851
1628	 85962
1629	 85963
1630	 1691597
1631	 85966
1632	 1142735
1633	 85972
1634	 2748374
1635	 85975
1636	 85987
1637	 2240485
1638	 2101224
1639	 1503212
1640	 86001
1641	 1454066
1642	 839668
1643	 2035700
1644	 2650100
1645	 2101239
1646	 2928632
1647	 143354
1648	 1462277
1649	 847877
1650	 86033
1651	 86036
1652	 2052118
1653	 1552408
1654	 1069085
1655	 1683486
1656	 86047
1657	 86051
1658	 2928677
1659	 86057
1660	 2732076
1661	 2289713
1662	 380980
1663	 2273332
1664	 2027575
1665	 831552
1666	 86083
1667	 86088
1668	 1798217
1669	 86090
1670	 667725
1671	 2224205
1672	 2101327
1673	 2084944
1674	 1208404
1675	 1871957
1676	 1208411
1677	 2682972
1678	 1249373
1679	 1339486
1680	 1454177
1681	 1372258
1682	 1863782
1683	 1208423
1684	 86126
1685	 1339504
1686	 1314930
1687	 2814066
1688	 1388665
1689	 1339518
1690	 2584705
1691	 1192068
1692	 1339529
1693	 2699402
1694	 1134732
1695	 1208461
1696	 348304
1697	 86160
1698	 1470610
1699	 192661
1700	 1052821
1701	 1544343
1702	 913564
1703	 1421468
1704	 1552541
1705	 1831069
1706	 86176
1707	 2093212
1708	 2658466
1709	 1437862
1710	 94381
1711	 839860
1712	 94389
1713	 86199
1714	 2101433
1715	 1634493
1716	 2420925
1717	 1831104
1718	 1462467
1719	 1822916
1720	 184518
1721	 610504
1722	 2011336
1723	 86218
1724	 86219
1725	 1462474
1726	 889036
1727	 1355982
1728	 86224
1729	 2101456
1730	 1372371
1731	 1356001
1732	 86251
1733	 1339627
1734	 2674925
1735	 86254
1736	 2101486
1737	 1994994
1738	 1282291
1739	 2035955
1740	 2568436
1741	 725240
1742	 86272
1743	 1282304
1744	 1831170
1745	 1339654
1746	 86289
1747	 299282
1748	 2044180
1749	 2773272
1750	 1241372
1751	 1405221
1752	 1356070
1753	 1225002
1754	 86314
1755	 1863980
1756	 2986285
1757	 86318
1758	 1356085
1759	 1339704
1760	 86334
1761	 160066
1762	 86339
1763	 86340
1764	 86345
1765	 397643
1766	 1216849
1767	 954709
1768	 86361
1769	 962906
1770	 1028442
1771	 2429279
1772	 1167712
1773	 1552736
1774	 86374
1775	 2150758
1776	 1823080
1777	 86377
1778	 1233254
1779	 2380150
1780	 1364347
1781	 266620
1782	 86398
1783	 1831295
1784	 1888639
1785	 1692033
1786	 2675072
1787	 1872258
1788	 86406
1789	 86407
1790	 1249672
1791	 2994568
1792	 1339789
1793	 2363789
1794	 86415
1795	 2175380
1796	 86422
1797	 1372566
1798	 86424
1799	 1814935
1800	 86426
1801	 856472
1802	 2429339
1803	 2601374
1804	 1986976
1805	 1749414
1806	 86445
1807	 86446
1808	 2224558
1809	 2224563
1810	 86452
1811	 86453
1812	 905660
1813	 86461
1814	 2421182
1815	 1167811
1816	 1388996
1817	 864707
1818	 2224580
1819	 1872329
1820	 1339850
1821	 86475
1822	 1593803
1823	 2167247
1824	 86483
1825	 86488
1826	 1397209
1827	 86493
1828	 2101725
1829	 1282527
1830	 2208221
1831	 1888741
1832	 86502
1833	 86505
1834	 2216430
1835	 2036207
1836	 2249201
1837	 1143282
1838	 659962
1839	 86524
1840	 86535
1841	 2183687
1842	 1987080
1843	 2069002
1844	 86539
1845	 1634827
1846	 2298381
1847	 86542
1848	 1438223
1849	 86546
1850	 86548
1851	 86550
1852	 2036247
1853	 2232861
1854	 86561
1855	 2052642
1856	 86563
1857	 2175524
1858	 2355748
1859	 86565
1860	 2658859
1861	 1258028
1862	 2224690
1863	 651829
1864	 2044469
1865	 2175543
1866	 2036282
1867	 1151548
1868	 86591
1869	 1774143
1870	 86592
1871	 2953792
1872	 1774147
1873	 1962564
1874	 1462853
1875	 2470469
1876	 2224713
1877	 864844
1878	 86613
1879	 86614
1880	 1978969
1881	 2241114
1882	 1938011
1883	 1077854
1884	 1831519
1885	 1528416
1886	 86625
1887	 2552416
1888	 2675302
1889	 1552999
1890	 1782376
1891	 1167977
1892	 1356393
1893	 86633
1894	 2830955
1895	 2355822
1896	 1561199
1897	 1970802
1898	 2577010
1899	 86647
1900	 602744
1901	 1340023
1902	 1684088
1903	 86652
1904	 1380990
1905	 889470
1906	 86659
1907	 2044547
1908	 1127046
1909	 86670
1910	 1897102
1911	 717456
1912	 86673
1913	 1725072
1914	 86676
1915	 86677
1916	 1929876
1917	 1389207
1918	 2101909
1919	 1266330
1920	 1381018
1921	 799388
1922	 1618586
1923	 86687
1924	 684704
1925	 348835
1926	 1110692
1927	 1790628
1928	 86697
1929	 594602
1930	 2282156
1931	 1340077
1932	 86702
1933	 1077941
1934	 1274549
1935	 2110141
1936	 86718
1937	 1381058
1938	 1888963
1939	 1356485
1940	 86729
1941	 1561292
1942	 86732
1943	 2601678
1944	 2781904
1945	 2208465
1946	 86740
1947	 2593495
1948	 1577688
1949	 86745
1950	 1389275
1951	 930524
1952	 86748
1953	 1864411
1954	 86753
1955	 1479394
1956	 2511587
1957	 86757
1958	 930537
1959	 2233065
1960	 86764
1961	 447221
1962	 86775
1963	 373498
1964	 725754
1965	 86780
1966	 2495231
1967	 1553155
1968	 86793
1969	 2241291
1970	 86798
1971	 1389330
1972	 2781984
1973	 504613
1974	 1430310
1975	 1282856
1976	 86825
1977	 1438513
1978	 1798967
1979	 86845
1980	 86855
1981	 86857
1982	 86858
